u,g,r,i,z,Teff,FeH
18.84598,17.70316,17.74589,17.84702,17.94556,8500,-2
24.27344,24.13405,22.94967,20.54541,19.0522,3717,-0.2
18.01002,17.0787,16.75251,16.64,16.62246,6000,-1.5
19.93302,18.41611,17.81927,17.59535,17.50409,5221,-0.24
22.11272,19.46029,18.37069,17.92427,17.66897,4382,-0.28
19.70921,18.73994,18.40709,18.30199,18.19117,6000,-1.5
20.20518,19.04038,18.55639,18.3167,18.19656,5704,-0.64
22.34693,19.68341,18.24966,17.17068,16.59658,3717,-0.2
21.48124,19.09824,17.7257,16.98738,16.58554,3858,-0.06
19.315,18.22524,17.82553,17.69254,17.66803,5873,-0.45
21.56643,19.50234,18.53852,18.22635,17.97316,4576,-0.39
19.72971,18.43163,17.94523,17.79787,17.68904,5324,-0.75
22.46644,19.47049,18.0449,17.26562,16.82582,3980,-0.04
22.7342,19.65053,18.271,17.6351,17.25997,3858,-0.06
21.72054,19.19983,17.8371,16.99551,16.53117,3690,0.05
20.93703,19.14316,18.37123,18.02899,17.81776,4576,-0.39
22.15665,19.65147,18.23849,17.15379,16.56623,3717,-0.2
20.30779,18.45609,17.81291,17.58197,17.49552,5169,-0.17
19.9812,18.48652,17.94544,17.77443,17.64477,5320,-0.76
20.92546,19.05011,18.29729,17.98514,17.76786,4955,-0.23
21.9617,19.24674,17.82062,16.97966,16.49368,3980,-0.04
22.59089,19.39517,18.03645,17.45531,17.08976,3962,-0.36
20.03865,18.53248,17.94817,17.71701,17.59874,5285,-0.71
22.14707,19.7314,18.40754,17.38452,16.84131,3717,-0.2
21.21193,19.23954,18.25123,17.83756,17.59431,4576,-0.39
20.63612,18.58137,17.75211,17.44387,17.24193,4576,-0.39
20.98291,19.12822,18.3552,18.0852,17.92564,4955,-0.23
19.60846,18.5739,18.2131,18.06236,17.99256,5651,-0.32
21.94324,19.66375,18.2737,16.975,16.27299,3717,-0.2
19.50037,18.48351,18.22823,18.1204,18.08995,6500,-1.5
20.38301,19.02548,18.47834,18.22853,18.10265,5285,-0.71
19.8336,18.67516,18.29338,18.16895,18.04933,5860,-0.26
21.77556,19.36065,17.98261,16.93222,16.33808,3717,-0.2
19.62899,18.29505,17.78134,17.57975,17.48264,5320,-0.76
22.26947,19.78331,18.51675,17.93405,17.57712,3962,-0.36
16.87484,15.62678,15.50549,15.4867,15.47924,6500,-1.5
17.3564,16.32842,16.02446,15.89722,15.84473,6000,-1.5
18.51023,17.31599,17.35955,17.4543,17.57734,8500,-1.5
20.23665,19.93793,20.16723,20.4109,20.68724,9500,-2.5
20.69378,20.42916,20.66496,21.05479,20.9012,9500,-2.5
25.76849,24.07148,21.99078,20.08614,18.66094,3717,-0.2
24.55202,24.95243,22.99193,20.20613,18.56175,3717,-0.2
19.49443,19.51044,19.76941,19.94058,20.11153,5000,0
17.89905,16.98527,16.67772,16.57214,16.53663,6000,-1.5
25.12907,22.96948,21.59544,20.21371,19.46124,3710,-0.54
16.71506,15.70419,15.97022,16.15915,16.30052,9500,-2
17.07326,16.76511,16.93977,16.6385,16.14216,9000,-2.5
19.42468,18.51719,18.22074,18.10054,18.08039,6000,-2
19.0378,18.08124,17.7476,17.63688,17.5968,6000,-1.5
18.1242,16.30088,15.65349,15.44488,15.34665,5139,-0.07
17.87327,16.72084,16.43023,16.31835,16.28162,6500,-2
16.42802,15.17558,15.30331,15.42485,15.47741,7852,-1.67
24.20366,23.41332,22.26027,19.60478,18.03419,5820,-0.05
20.16266,18.96643,18.97173,18.99623,19.08132,8500,-0.5
16.99458,15.71407,15.89305,16.03573,16.11359,8500,-2
17.76029,16.58889,16.43169,16.39398,16.40761,7000,-1.5
17.23737,16.00006,16.19611,16.34286,16.41411,8500,-2
18.69831,18.23559,18.31221,18.44277,18.61752,7652,0.06
23.5931,21.50327,20.96877,22.07568,21.01753,5132,-0.61
16.54033,15.41927,15.3839,15.327,15.32039,7000,-2
19.2662,19.1109,19.43521,19.65988,19.95775,9000,-2.5
17.13719,16.74248,16.82277,17.03565,17.34696,9000,-2.5
19.83404,18.81432,18.73194,18.78168,18.8244,7500,-1
23.2575,20.38482,18.93563,17.98384,17.49871,3690,0.05
25.47122,21.76168,20.79251,19.18908,18.32603,3717,-0.2
18.96364,18.07073,17.76582,17.67048,17.65418,6000,-2
18.33877,17.07975,17.09679,17.14891,17.15527,7500,-1.5
16.71901,15.6227,15.37785,15.28545,15.30024,6500,-1
17.89556,16.7786,16.35495,16.16582,16.12268,5651,-0.32
17.78433,16.63628,16.22339,16.06079,16.01843,5720,-0.54
17.45106,16.42891,16.29927,16.25263,16.2889,7000,-2
17.44285,16.18158,16.37482,16.53842,16.63473,9500,-1
20.25208,19.2273,19.13152,19.08908,19.21754,7500,-1.5
16.92612,15.73617,15.27673,15.12612,15.07593,5630,-0.45
18.35183,18.46617,18.78216,19.0376,19.2598,5000,0
19.6137,18.55781,18.48074,18.48564,18.63939,8500,-0.5
24.51791,23.27721,21.59584,19.13142,17.62102,3717,-0.2
23.45862,23.63547,25.25895,20.88631,19.35116,3796,-0.27
18.26137,17.09092,16.66672,16.50287,16.42222,5659,-0.6
17.05008,15.85965,15.56455,15.50543,15.50538,6415,0.06
18.87044,17.76689,17.94962,18.1204,18.28311,9000,-2
25.25683,23.22904,21.17776,18.66917,17.20777,3717,-0.2
18.99529,17.84467,17.73207,17.72855,17.7656,7500,-2
23.84781,21.01181,19.15157,18.16884,17.6217,4775,-0.12
17.59331,16.64202,16.3771,16.27079,16.25038,6000,-2
24.98699,23.09503,23.21459,20.24771,18.66162,3710,-0.54
17.92944,16.61427,16.1383,15.94188,17.80783,6000,-0.5
16.60613,15.4394,15.38155,15.3961,15.43983,7500,-0.5
19.13432,18.84425,19.15682,19.41096,19.53312,9000,-2.5
17.95893,16.81948,16.43953,16.3105,16.26979,5704,-0.74
24.01311,23.93839,24.18625,20.96991,19.33279,3690,0.05
17.29369,16.54163,16.83964,17.09272,17.26339,9640,-0.06
18.56686,17.32113,17.53091,17.69106,17.77095,8500,-2
19.15024,19.10452,19.33403,19.56244,19.91246,9899,0.09
19.11998,18.05849,17.66426,17.525,17.48817,5830,-0.85
20.26249,19.18177,19.31252,19.44531,19.48789,9500,-1.5
19.30733,17.84214,17.42441,17.29012,17.22373,5285,-0.71
18.63674,17.59183,17.48224,17.46886,17.51614,7118,-0.15
18.95636,17.71028,17.19654,16.992,16.89747,5373,-1.08
17.51027,16.57301,16.29058,16.1942,16.17402,6500,-2.5
19.57328,17.61959,16.83599,16.56898,16.42934,4955,-0.23
19.47618,18.18468,17.54988,17.27352,17.12743,5320,-0.76
23.95287,20.74799,19.26567,18.31965,17.77946,3705,0.6
19.72023,17.43045,16.46246,16.08314,15.91902,4576,-0.39
17.70455,16.63912,16.5645,16.56845,16.60033,7500,-1
18.26674,17.0807,16.57715,16.36178,16.25073,5100,-1.82
24.44265,25.22778,23.50325,21.04678,19.43108,5807,0.14
17.65388,16.7156,16.3129,16.15459,16.09125,6000,-2
18.27418,17.01616,17.2013,17.35067,17.43671,9500,-0.5
16.42655,15.16318,15.0416,15.01775,15.01229,7500,-1.5
19.26172,18.10314,18.1003,18.1714,18.21101,9500,-1
19.09325,17.85195,17.59042,17.4984,17.46837,6500,-1
18.28153,17.20984,16.95088,16.86598,16.85201,6500,-0.5
18.16425,17.01608,17.08106,17.19621,17.27843,8500,-1
18.33986,18.69506,19.17606,19.56372,19.72653,6361,0.15
18.73096,17.78655,17.45036,17.32213,17.33646,6000,-1.5
18.52686,17.41604,17.00026,16.83994,16.80317,5630,-0.45
17.58215,17.16653,17.28916,17.43046,17.63651,7652,0.06
25.59757,24.69944,25.52073,20.98791,19.33845,4204,-0.04
18.13477,17.04679,16.664,16.53571,16.49,5373,-1.08
20.62325,19.52879,19.20378,19.11682,19.15908,5961,-1.16
15.63452,14.28735,13.76672,15.06573,13.50104,5320,-0.76
16.89165,15.83044,15.46799,15.34172,15.30424,5790,-0.65
18.51347,17.29076,16.79355,16.60409,16.50612,5659,-0.6
17.92674,16.82777,16.44905,16.33333,16.30377,5873,-0.45
22.58532,24.75684,24.03495,20.9896,19.48138,5047,-1.34
15.96087,14.8332,14.81126,14.85113,14.92895,8500,-0.5
18.81434,17.95308,17.66089,17.57548,17.57066,6500,-2
24.54778,24.57245,23.2774,20.31159,18.83991,13050,0.05
19.432,18.12551,18.20856,18.27749,18.33045,8500,-1
19.62559,18.604,18.55971,18.6164,18.64069,7852,-1.67
18.95454,18.07888,17.84377,17.80756,17.78806,3858,-0.06
22.92982,20.34645,19.57801,19.2965,19.18709,4955,-0.23
19.27596,18.40788,18.0781,17.93281,17.90109,6000,0
18.88331,17.72095,17.8033,17.88047,17.98677,8500,-1
19.07269,18.10353,17.76923,17.62853,17.59046,6000,-1.5
18.70812,17.51467,17.48908,17.5238,17.54625,7500,-1.5
17.81619,16.69901,16.7214,16.80351,16.88617,8500,-1
17.85927,16.66864,16.27566,16.13473,16.09165,5748,-0.42
19.51593,17.86529,17.14972,16.86235,16.73287,5059,-0.16
17.29093,16.00557,16.07697,16.13754,16.17389,8500,-1
17.10782,16.0507,15.72389,15.61971,15.58667,6000,-1
21.90149,18.98237,17.51124,16.66331,16.19375,3980,-0.04
22.3649,19.90412,18.52075,17.77896,17.32618,3858,-0.06
17.47629,16.27715,15.84659,15.69811,15.6525,5762,-0.42
25.95193,22.40713,20.848,18.25586,16.86699,3717,-0.2
19.62332,18.60118,18.25265,18.15813,18.09641,6000,-1.5
24.65851,23.76152,21.51121,19.04231,17.5816,3717,-0.2
24.9658,25.54784,23.72556,20.75674,19.32059,9899,0.09
19.43626,16.89112,15.80083,15.39933,15.18241,4382,-0.28
21.63689,18.9103,17.68771,17.22547,16.98112,4382,-0.28
17.93405,16.93934,16.52985,16.33732,16.28262,6000,-1.5
24.944,25.04848,23.25216,20.76068,19.43958,6000,-0.5
20.00038,19.16111,18.79564,18.67877,18.66954,5645,-1.51
16.72828,15.6412,15.27065,15.10416,15.10357,5373,-1.08
22.56425,20.25576,18.7001,17.28559,16.6396,3717,-0.2
20.64986,20.23514,20.41718,20.6486,20.91553,7652,0.06
17.42825,16.28266,15.9047,15.76908,15.74607,5913,-0.01
19.13994,18.06832,17.6274,17.43578,17.35187,5651,-0.32
18.79617,17.7214,17.64731,17.64612,17.67477,7500,-1.5
18.91663,17.80005,17.73934,17.74277,17.78883,7500,-1.5
21.86746,18.95077,17.40391,15.9811,15.16577,3717,-0.2
16.33084,15.2578,15.19664,15.19539,15.2647,7500,-1
17.91459,16.62415,16.65252,16.72596,16.73079,8500,-1
18.09689,17.06633,16.71198,16.5718,16.53164,6000,0
17.82794,16.61654,16.16058,15.98528,15.9226,5320,-0.76
18.20699,17.01493,16.88301,16.90523,16.97587,7072,-0.39
25.22607,23.72787,22.34453,20.35738,18.88686,5684,-2.51
24.46602,24.46593,22.57191,20.48957,18.83452,5203,-1.22
24.84328,22.25093,20.82755,19.57971,18.82622,3717,-0.2
22.97678,21.3355,20.28874,19.27395,18.61931,3717,-0.2
18.88037,17.97981,17.58997,17.44005,17.36208,6000,-1.5
17.4726,16.19008,16.23787,16.30895,16.35382,8500,-0.5
17.46594,16.24521,16.39767,16.50794,16.57697,6500,-2
25.57336,24.52312,23.47326,20.64383,18.97385,3717,-0.2
17.08828,16.03219,15.94903,15.9414,15.99019,7500,-1
19.01196,18.02943,17.76186,17.64646,17.61514,6500,-2
23.04582,20.78321,19.12137,17.71124,16.91182,3717,-0.2
20.46253,19.31908,19.06468,18.9293,18.9049,6000,-1.5
24.06487,24.68204,22.87105,20.7402,18.9641,4506,-2.18
23.84291,23.37188,22.25476,19.57773,18.15651,3717,-0.2
18.23034,17.39716,17.71633,17.92601,18.15231,9640,-0.06
19.28365,18.17075,17.73487,17.54289,17.4226,6000,0
25.66892,23.52607,22.27238,20.45765,19.44555,3717,-0.2
19.29916,18.3117,17.9924,17.88038,17.86492,6000,-1.5
20.87983,20.09279,19.2239,18.63888,18.18778,3858,-0.06
22.22963,20.20728,19.43302,19.13612,19.0211,4801,-1.72
18.096,16.87103,16.81543,16.8283,16.83348,6500,-1.5
18.92668,17.75428,17.80886,17.8542,17.89058,9000,-1.5
17.74516,16.50788,15.96737,15.75508,15.64359,5047,-1.34
18.00263,16.87367,16.47139,16.34375,16.28842,6038,-0.08
18.03919,17.19086,16.74772,16.33524,16.53948,6000,-1
18.09075,17.0269,16.6517,16.51436,16.47503,5790,-0.65
19.69873,18.61773,18.68384,18.74531,18.70555,8500,-2.5
23.13754,21.28728,19.93423,18.70987,18.08109,3717,-0.2
21.77141,20.6933,20.90405,19.90203,19.83094,7500,-2
19.27187,18.18622,17.77079,17.63522,17.59464,5704,-0.74
23.62442,21.43869,19.6768,18.91016,18.51314,3858,-0.06
20.83641,18.61576,17.58016,17.13621,16.86429,4382,-0.28
20.67276,18.14352,16.83679,16.15779,15.74903,3858,-0.06
26.23615,25.28556,23.97753,21.09147,19.42126,4752,-0.91
18.83742,17.84747,17.71766,17.70703,17.74761,7500,-1
16.60621,15.5123,15.39076,15.39857,15.44432,7134,0.05
17.2982,16.2268,15.80751,15.67108,15.6094,5720,-0.54
19.45185,18.49198,18.13374,17.98691,17.92509,6000,-1.5
19.15231,18.22786,17.89222,17.72831,17.73048,6000,-2
17.80634,17.76313,17.95942,18.12879,18.24596,5243,0.1
18.9509,18.72123,19.01488,19.28876,19.83932,9000,-2.5
18.80541,17.79765,17.47572,17.35334,17.34102,6000,-1.5
21.71758,19.16975,17.805,17.11016,16.73382,3858,-0.06
20.82524,19.63287,19.34305,19.22854,19.43738,7000,-1.5
21.1542,18.70297,17.28345,16.75949,16.37892,4246,0
25.48755,23.36716,22.18652,20.07081,18.67128,3710,-0.54
19.01728,17.84403,17.71035,17.6795,17.67602,7500,-1
18.719,18.36148,18.62902,18.92851,19.11173,9000,-2.5
19.78603,18.64261,18.6934,18.77042,18.81806,8500,-1
18.96457,18.06304,17.7047,17.57326,17.52685,5961,-1.16
17.04414,15.90693,15.5119,15.38649,15.36071,5890,-0.11
17.89348,17.79518,17.81339,17.96587,18.05874,6000,0
19.01712,17.79051,17.91708,18.04278,18.08509,8500,-2.5
18.94013,17.84905,17.63492,17.58953,17.57156,7000,-0.5
17.71761,16.58969,16.50483,16.49943,16.58792,7500,-1
19.59208,18.42044,18.50413,18.61401,18.79932,8500,-2
23.78081,24.73034,22.97506,20.94036,19.38222,3737,-0.61
24.47738,25.02788,23.46656,20.82784,19.4119,4000,0
22.88945,20.12321,19.02548,18.62276,18.33725,4382,-0.28
16.74801,15.71486,15.50011,15.42711,15.43281,7000,-0.5
16.69475,15.58608,15.52481,15.54988,15.59733,7500,-1
17.87084,16.7637,16.49207,16.42129,16.44116,6246,-0.12
18.68995,17.4823,16.41127,16.66805,16.49148,5426,-0.04
19.31827,17.4102,16.62049,16.40261,16.18383,4775,-0.12
24.41759,21.47684,20.62326,19.64393,18.98535,3717,-0.2
18.86575,17.81768,17.76328,17.75898,17.89472,7500,-1
20.08797,18.9004,18.90251,19.00525,19.06191,8500,-1
19.27583,19.4488,19.76603,20.02052,20.11621,13582,-0.08
16.86821,15.75964,15.81687,15.86276,15.89882,7500,-1.5
19.49016,18.42654,18.32267,18.31613,18.34657,7500,-1
18.37448,17.45751,17.11722,17.0027,16.98105,6000,-2
19.42282,18.41771,18.07292,17.94387,17.85907,6000,-1.5
20.2946,18.9882,18.67732,18.59722,18.52299,6500,-1
19.38792,18.4075,18.06618,17.91707,17.84647,6000,-1.5
18.61443,18.21297,18.42785,18.62275,18.71588,7652,0.06
24.47515,20.61948,19.49994,19.05762,18.78969,4382,-0.28
18.01357,17.02746,16.72558,16.62121,16.58513,6000,-2
18.45879,17.23947,16.81774,16.59336,16.57114,5630,-0.45
19.13086,17.97343,17.98012,18.07572,18.2163,7500,-2.5
25.47564,24.01042,21.8365,19.33863,17.92935,3717,-0.2
18.3563,17.97356,17.35287,16.31243,15.67644,3717,-0.2
19.13924,18.23959,17.81055,17.6694,17.59533,6000,-1.5
18.98085,17.51559,16.94918,16.68971,16.61282,5426,-0.04
21.37667,18.47784,17.10841,16.47766,16.15219,3858,-0.06
19.06948,16.38398,15.67861,15.69076,15.26014,4528,0.07
21.29712,19.51751,18.19698,16.81536,16.03951,3717,-0.2
19.19231,17.97957,17.99276,18.05612,18.14881,8500,-0.5
17.35116,16.32268,16.22173,16.22286,16.26187,7500,-1.5
18.94581,17.91871,17.85725,17.90481,17.94586,7500,-2
26.32114,23.9593,23.0589,21.02888,19.44185,4240,-0.25
19.55749,18.27571,17.83961,17.6996,17.63906,5630,-0.45
19.54373,18.44641,18.48521,18.60029,18.69256,8500,-1.5
18.55926,17.50872,17.1749,17.04848,17.00527,6000,-1
20.42199,19.24891,18.96272,18.89059,18.82589,6000,-2
19.33698,18.33342,18.02617,17.91697,17.86576,6000,-1.5
20.28846,18.64186,18.02304,17.74693,17.64896,5704,-0.74
19.05611,17.88282,17.47561,17.26594,17.1686,6000,-1
19.44233,19.10727,19.25819,18.98629,18.46132,9000,-2.5
20.12162,19.98412,20.30231,20.56035,20.70502,9000,-2.5
19.03019,18.15309,17.86817,17.78547,17.77154,6500,-2
20.63,18.1186,16.9886,16.5026,16.22216,4382,-0.28
18.76431,17.83597,17.54986,17.47142,17.44588,6500,-1.5
20.5786,19.45596,19.17777,19.09157,19.00414,7000,-2
24.50067,25.31876,23.7403,20.80283,19.39086,4000,0
18.13523,16.87493,16.83852,16.86046,16.89678,7500,-2
25.81954,23.80983,23.36751,20.72431,18.9372,5777,0
24.28546,23.30271,21.78827,19.29675,17.84101,3717,-0.2
20.34616,19.15322,19.28942,19.42413,19.53372,9000,-0.5
17.07466,16.22299,15.92393,15.80045,15.76355,6000,-2.5
18.43164,17.37525,17.01571,16.89871,16.87161,5845,-0.88
19.1376,19.45444,19.88374,20.10418,20.18806,9645,-0.09
24.97174,23.64828,22.41518,20.04332,18.78604,4966,-2.72
18.32825,17.2769,17.50356,17.72009,17.73651,9500,-1.5
24.5007,24.98124,23.93017,21.28045,19.52039,3710,-0.54
19.02454,18.06104,17.69123,17.53153,17.45414,6000,-2
17.84885,16.65841,16.48163,16.42451,16.40577,6500,-1.5
24.57392,24.96462,23.38238,20.48713,18.72282,3717,-0.2
19.56346,19.16232,19.31888,19.51535,19.69678,9000,-2.5
23.83919,24.51002,23.054,20.9228,19.43784,4204,-0.04
18.1579,16.89799,16.44912,16.29668,16.25303,5630,-0.45
17.29757,16.30735,15.94111,15.79886,15.74394,6000,-1.5
18.11285,16.93735,16.53305,16.37644,16.31992,5891,-0.34
18.41845,17.20482,16.74821,16.55936,16.49819,5651,-0.32
19.39403,18.19158,17.90214,17.80668,17.7618,7000,-1.5
23.00033,24.15128,22.41165,20.53078,19.30058,4404,-0.03
21.20105,20.35739,19.95672,19.74415,19.66601,5000,0
23.94554,24.3877,23.25709,20.72989,19.38864,5820,-0.05
19.05396,18.09664,17.8184,17.714,17.69739,6500,-1.5
18.03774,17.00896,16.57208,16.36923,16.29741,5000,0
24.62141,21.1242,19.76208,18.7205,18.13861,3717,-0.2
24.10591,24.68175,23.16655,20.98917,19.28951,3714,-0.57
18.5002,16.29691,15.59107,18.52447,15.06793,4955,-0.23
18.58613,17.74594,17.42393,17.31927,17.26857,6000,-2
19.34583,18.37984,17.9932,17.90816,17.85621,6000,-1.5
25.04423,21.80164,20.27303,19.07599,18.36785,3717,-0.2
20.23936,19.16364,19.01867,19.03125,19.05249,7500,-0.5
17.71104,16.56896,16.51782,16.48117,16.457,7500,-1.5
17.47637,16.30146,15.91951,15.75517,15.73621,5373,-1.08
19.21655,17.5212,16.70249,16.43793,16.39744,4955,-0.23
21.76792,18.90137,17.40339,16.42405,15.89567,3717,-0.2
22.01692,19.26133,17.89033,17.14194,16.71513,3962,-0.36
21.60555,19.20904,17.7352,16.57536,15.95053,3717,-0.2
19.71226,18.36297,17.89462,17.71668,17.67863,5320,-0.76
19.32623,18.83752,18.85894,18.92414,19.14783,8500,-2.5
18.51015,17.56977,17.27317,17.16257,17.15338,6000,-2
24.04736,21.60138,20.20946,18.81606,18.08559,3717,-0.2
19.43015,18.4173,18.14814,18.04588,17.99272,6000,-2
21.10309,19.78706,19.55525,19.47247,19.42112,7000,-2
19.14591,17.87309,17.97079,18.03343,18.12264,8500,-2
24.63664,21.32133,19.11639,17.76876,17.25119,3980,-0.04
25.11468,22.10575,20.39978,19.13556,18.42811,3717,-0.2
18.39058,17.18709,16.8841,16.78949,16.76886,6000,-1.5
18.86159,17.74927,17.72235,17.83428,17.90159,7500,-1
17.81975,16.66586,16.2412,16.087,16.01789,5651,-0.32
19.27774,18.05247,17.59108,17.43651,17.38155,5651,-0.32
23.00253,22.94366,21.24402,20.10724,19.37638,3717,-0.2
17.37206,16.23653,15.97474,15.87047,15.84954,6500,-1.5
24.34665,25.20376,23.1575,20.62497,19.22233,3714,-0.57
21.42567,18.49203,16.94459,15.79686,15.21737,3717,-0.2
17.43452,16.17845,15.9463,15.85743,15.84481,6000,-1.5
17.90037,16.53724,16.17918,16.161,16.03938,5476,-0.32
23.89381,25.07473,23.36344,20.74441,19.04755,5388,-0.02
20.33458,19.60388,19.32689,19.22202,19.29778,7000,-2.5
24.74692,24.59772,23.99116,20.75084,18.97185,5260,-1.05
25.86462,23.79486,23.90944,20.29908,18.8944,3690,0.05
20.35942,19.40302,19.09838,19.00851,19.0335,6000,-2
19.43471,18.40536,18.09523,17.9861,17.94231,6000,-1.5
18.08301,16.95363,16.50928,16.36243,16.30238,5659,-0.6
24.2056,24.59673,23.16397,20.29861,18.63557,5820,-0.05
18.30866,17.12905,17.33916,17.49793,17.57923,8320,0
21.00861,19.88076,19.57311,19.44296,19.35745,6129,-0.74
23.55831,25.90401,22.9864,20.77711,18.8865,4000,0
18.056,16.80676,16.87156,16.9685,17.0006,7852,-1.67
17.29843,16.2484,15.89158,15.77233,15.74504,5966,-0.72
23.38905,25.29313,24.34934,20.67406,19.0864,4822,-0.26
17.33574,16.2326,15.87952,15.7501,15.71783,5373,-1.08
18.44178,17.24159,17.00838,16.92647,16.92904,6500,-1
18.10414,16.57382,15.82187,15.673,15.85996,5281,-0.12
18.75403,17.64137,17.22375,17.09565,17.02942,5373,-1.08
18.6867,18.51378,18.68508,18.85195,19.11829,8500,-2.5
18.94059,17.62662,17.78458,17.92839,17.97238,8500,-2
21.69338,19.1419,17.86547,17.25379,16.88153,3962,-0.36
20.35,19.12983,19.14819,19.25876,19.37228,8500,-1
17.55316,16.47541,16.05642,15.91108,15.84251,5373,-1.08
20.39535,18.39285,17.60365,17.29091,17.10596,4576,-0.39
25.37099,23.55272,23.17494,20.32606,18.90788,4741,-0.7
19.4094,18.3681,17.97479,17.83399,17.82632,6155,-0.15
19.25406,18.0141,17.88754,17.8362,17.83617,6500,-1
19.28813,18.89045,18.73584,18.71728,18.74849,7000,-2.5
19.01852,17.9154,17.93422,17.98796,18.04729,8500,-1
16.79863,15.66571,15.27802,15.16002,15.12733,5373,-1.08
18.7548,17.58248,17.13587,16.98311,16.91142,5720,-0.54
16.6517,15.47202,15.03713,14.92208,14.90113,5625,-0.21
26.4238,25.12132,24.47285,21.27035,19.46299,5603,-0.31
21.50479,18.42193,17.07874,16.40509,16.03203,3858,-0.06
19.91942,19.71567,19.8146,19.98178,20.35625,7652,0.06
18.51924,17.69076,17.41639,17.34224,17.33731,6500,-2.5
19.20163,17.97215,18.10859,18.26069,18.27991,8500,-2.5
17.56685,16.32864,15.85469,15.68073,15.61165,5320,-0.76
18.56043,17.40646,17.13094,17.06099,17.01761,6500,-1.5
24.89671,24.06035,23.35277,20.75901,19.04956,6188,-0.03
18.80428,17.85535,17.55175,17.43689,17.39091,6000,-2
16.50125,16.24466,16.61562,16.88698,17.09321,13582,-0.08
22.8775,22.06903,20.89887,19.72432,19.29276,3717,-0.2
19.7009,18.54786,18.15216,17.98729,17.96159,5873,-0.45
19.71549,19.42053,19.76035,19.97958,20.26561,9000,-2.5
20.09207,19.10211,18.97362,18.99891,19.07516,6808,-1.24
19.39121,18.16498,17.67727,17.49106,17.32582,5320,-0.76
18.70791,18.34262,18.22514,18.19775,18.1928,6500,-2
17.73689,16.82138,16.53362,16.42694,16.41791,6000,-2.5
17.93104,16.98634,16.65698,16.5344,16.47328,6000,-1.5
22.94763,20.04712,18.51166,17.65509,17.13062,3980,-0.04
18.85112,17.71049,17.74102,17.79182,17.87288,8500,-1
18.39515,17.33168,16.9703,16.83887,16.79871,6000,-1
20.1983,19.83838,20.09386,20.34244,20.12313,9000,-2.5
25.07656,24.16022,23.23905,20.53482,18.99633,3690,0.05
17.18919,16.1277,15.78054,15.66959,15.62618,6000,-1
18.23334,17.06101,16.58035,16.37388,16.29368,5373,-1.08
16.83607,15.76313,15.73844,15.7762,15.85663,7500,-1.5
19.31058,18.31638,18.22467,18.24236,18.29479,7500,-2
23.97494,24.73088,22.17744,19.86189,18.23766,3717,-0.2
20.04873,18.93961,19.10886,19.2636,19.37869,9500,-2.5
24.89189,24.39713,24.17724,20.31794,18.69744,3710,-0.54
17.79687,16.86974,16.68642,16.59225,16.58903,6500,-2.5
19.14181,19.49186,19.93278,20.37663,20.9758,9500,-2.5
20.21752,20.21264,20.31776,20.67721,20.62832,9000,-2.5
17.16386,15.95268,15.69918,15.666,15.70532,6216,-0.27
18.49812,17.56493,17.17602,17.03471,16.99329,6000,-1.5
17.75248,16.67931,16.30248,16.17483,16.13931,5873,-0.45
25.2253,25.84682,23.14921,20.39334,18.99711,4634,-1.76
20.07401,19.81286,20.09928,20.34329,20.53087,9000,-2.5
