u,g,r,i,z,Teff
20.06308,18.99677,18.89995,18.93166,18.93535,7500
19.17887,18.20817,17.88518,17.73932,17.73632,6000
22.5658,21.09011,20.5068,20.29662,19.74611,4801
17.18312,16.24871,15.97429,15.88374,15.8742,6500
19.10473,18.1157,17.80511,17.68854,17.63002,6061
24.47815,21.63891,20.66386,20.24743,20.47273,3980
19.34618,18.20424,18.17716,18.21143,18.20491,7500
18.97444,18.05276,17.7392,17.63258,17.59853,6000
19.59484,18.43811,18.18298,18.13369,18.12456,7000
24.28299,21.53414,20.61409,20.30543,19.69701,4000
21.93964,19.56607,18.50502,18.07562,17.83112,4382
22.88218,21.22629,20.48049,20.17316,19.97084,4000
17.4994,16.5894,16.24953,16.14152,16.09336,6000
19.33882,18.22511,18.16284,18.19445,18.27717,7500
17.8963,16.96822,16.66331,16.52194,16.4725,6500
20.017,18.77,18.74363,18.79182,18.88051,7500
23.59014,21.15712,19.49004,19.03356,18.65926,4000
22.91491,20.91572,20.27587,20.14245,19.76796,5935
21.12221,17.45429,15.93075,15.12402,14.69621,3917
22.76463,21.39293,20.77987,20.48126,19.93006,4576
18.98609,17.99686,17.73161,17.61787,17.57152,6000
19.92924,18.6679,18.55058,18.59208,18.57349,7000
18.7139,17.52857,17.08404,16.92266,16.8308,5474
19.10688,18.00395,17.56077,17.37339,17.30722,5651
18.46741,17.37825,17.05118,16.94416,16.89583,6246
24.63466,25.11438,18.25847,17.35187,17.03323,6188
17.85091,16.86037,16.61509,16.51871,19.70621,6500
19.40523,18.49097,18.1526,18.03962,17.98942,6000
17.48545,16.60922,16.39563,16.32273,16.30938,6500
17.10827,15.8896,15.4506,15.28069,15.21154,5630
16.09603,14.48059,13.96187,13.81137,13.73921,5281
19.74001,18.6534,18.23413,18.22475,18.02852,6000
19.4718,18.86991,18.82252,18.35569,17.69592,9000
17.72596,16.81463,16.49919,16.41054,16.37361,6000
21.57697,19.83222,19.00565,18.78825,18.9786,7034
18.78903,17.92006,17.66389,17.5782,17.54001,6162
18.91693,18.06456,17.80196,17.72285,17.71838,6162
19.41235,18.53458,18.49121,18.52667,18.57411,7852
19.63085,18.00512,17.36883,17.17191,17.06585,5059
19.36136,18.45832,18.12397,18.00649,17.97297,6000
21.11735,19.34794,18.66135,18.53452,18.95967,4000
18.83241,17.35958,16.79298,16.69008,16.51776,5221
17.64333,16.45107,16.27991,16.22495,16.22997,7000
18.64908,17.5193,17.51282,17.55106,17.66183,8500
24.09757,22.6719,21.17375,19.24204,18.16339,3710
24.12311,21.58033,20.00845,17.9896,16.8584,3717
20.77065,19.57677,19.43291,19.3939,19.4393,7500
19.26495,18.09986,17.68768,17.56724,17.52744,5873
17.96901,16.87701,16.80885,16.84804,16.86755,7500
19.42409,18.57166,18.22541,18.08541,18.05055,6000
17.71538,16.72717,16.38201,16.25587,16.21617,6000
18.78041,17.77387,17.4519,17.33131,17.27514,6000
17.25245,16.33245,15.99723,15.87658,15.82314,6000
20.49655,19.20556,19.16041,19.233,19.30815,7000
17.85572,16.90777,16.56159,16.42382,16.39393,6000
18.27285,17.82982,17.82539,17.91759,18.01551,7652
17.37716,16.50211,16.23936,16.13697,16.10844,6500
19.03617,18.18262,17.9224,17.84216,17.84885,6500
23.06342,22.23814,20.27225,19.05277,18.36751,3717
24.26161,20.67581,18.76858,18.21073,17.98935,4000
18.61352,17.68549,17.44788,17.34977,17.35279,6500
18.85081,18.98159,19.32693,19.52017,19.7428,5000
18.94774,17.95249,17.54406,17.40646,17.30363,6000
18.19275,17.1999,16.81835,16.69673,16.64823,6000
16.85914,15.92332,15.64045,15.5384,15.53236,6000
19.49573,18.32393,17.83653,17.66152,17.58806,5320
20.17587,17.13756,15.9187,15.55597,15.26937,4547
23.37244,21.11942,20.56301,20.15625,19.94874,5047
19.85053,18.61044,18.55025,18.55001,18.54769,6500
18.71708,18.26742,18.18686,18.18791,18.3037,7500
20.42596,19.85035,19.71543,19.75974,19.8721,7000
18.89459,18.4537,18.45169,18.00726,17.50958,9000
19.54216,18.35246,17.88305,17.71043,17.62697,5661
24.63465,21.37202,19.70046,18.24452,17.53015,3717
23.81212,21.77273,20.81245,20.35007,19.72619,3890
21.54371,17.77271,16.20101,15.41561,14.96867,3917
23.99421,22.23888,20.6527,18.48348,17.23133,3717
22.80371,20.26905,18.79154,17.75153,17.12659,3717
19.71163,19.26019,19.28406,19.37847,19.57216,7652
19.8541,19.32127,19.49937,19.66241,19.75546,7652
22.94694,21.06124,20.46987,20.25878,20.15132,5000
25.82467,24.41553,22.6267,20.04658,18.6125,3710
17.17083,16.26868,15.99881,15.87949,15.86783,6500
20.36771,18.59959,17.91021,17.57771,17.44593,4955
17.69327,16.74883,16.48772,16.38104,16.3424,6500
17.60596,16.64771,16.31866,16.1806,16.14053,6000
17.2879,16.37784,16.05942,15.92982,15.90554,6000
24.01132,21.16102,19.51533,18.05294,17.29351,3717
17.22454,16.28347,15.9825,15.8816,15.84646,6500
21.23187,19.35176,19.63271,18.32677,18.13234,4775
21.98053,20.47645,21.38165,19.49362,19.37155,5047
21.08009,17.75256,16.37154,15.80156,15.45878,4099
24.13715,22.18266,20.85699,20.38582,19.24176,3705
18.07661,17.14703,16.87271,16.76471,16.74787,6500
20.62407,19.43807,19.25758,19.25734,19.21951,7292
19.67375,19.1953,19.10182,19.11456,19.20975,7500
22.26373,19.99796,18.80294,18.47187,18.28011,4000
24.39601,21.86122,20.46332,18.55422,17.53062,3714
19.58534,18.61782,18.43673,18.35796,18.37959,7000
22.56459,20.46848,19.72599,19.48138,19.12134,5320
17.45583,16.41505,16.65972,16.86004,16.95675,8320
19.99518,19.69057,19.94296,20.2663,20.55709,9000
17.10883,15.88095,15.57029,15.45173,15.40792,7000
20.58441,20.19955,20.43923,20.65523,21.14319,9000
20.31939,18.80913,18.22172,18.00096,17.91416,5285
25.8926,23.37323,21.70135,19.49113,18.27166,3717
19.56218,18.36201,18.48512,18.60476,18.67925,8500
20.98796,17.65018,16.21827,15.62945,15.27951,4209
19.98845,19.513,19.73883,19.93615,19.88786,7652
25.47012,22.4453,21.21443,19.23876,18.2377,3714
19.05517,17.28145,17.12479,16.2279,15.98888,4955
19.34909,18.20441,18.31052,18.42587,18.51406,8500
17.95395,15.8699,17.26806,14.53714,14.35873,4626
24.85199,22.79239,21.35176,19.35865,18.28592,3717
24.10079,22.8669,21.31779,19.20975,17.98725,3717
19.56348,18.6174,18.24496,18.12072,18.07086,6000
19.63438,18.42393,17.88722,17.66498,17.51593,5100
23.31516,21.59616,20.01006,18.06394,17.01284,3714
19.0264,17.94005,17.51961,17.34937,17.27562,5790
19.30115,18.22129,17.88443,17.75798,17.71298,6000
19.76557,18.6909,18.24269,18.07461,17.97112,5790
23.15115,22.6062,20.98721,18.8622,17.69296,3717
18.63867,17.47758,17.06104,16.91007,16.86645,5373
25.43357,22.56301,21.01057,19.1689,18.10642,3717
21.96241,20.42281,20.43987,20.53542,20.91025,9500
19.26667,18.11794,17.69674,17.51199,17.41607,5621
24.63466,25.11438,24.80203,24.3618,17.00041,5132
20.27568,19.14278,18.83564,18.64945,18.66038,6500
25.02029,22.21199,20.66607,18.86517,17.84881,3714
17.8699,16.66398,16.27853,16.13214,16.1022,6163
19.0941,17.86281,17.4073,17.20842,17.13444,5807
22.56923,19.62301,18.19903,17.60655,17.26689,3962
24.63466,20.82032,20.21667,18.36704,18.0099,3690
18.75261,17.70453,17.40103,17.27347,17.2387,6000
20.40932,17.20418,15.91184,15.36931,15.05311,4115
26.20965,22.2298,20.78943,19.36835,18.58833,3717
21.61691,19.04792,17.63277,16.77973,16.29644,3980
17.50981,16.24313,15.80998,15.66931,15.62263,5890
21.15858,20.10783,19.78914,19.6618,19.66203,6275
20.8845,19.61697,19.17826,19.06734,19.02322,6275
19.64505,18.53802,18.119,17.92871,17.98685,5704
17.71612,16.79059,16.44454,16.3237,16.29667,6000
19.27631,18.35073,18.06447,17.95177,17.97559,6500
19.3878,17.93923,17.41035,17.15917,17.11949,5285
18.07418,17.1754,16.83708,16.57347,16.34288,6000
21.72041,19.18808,17.71327,16.93936,16.47996,3980
22.89903,20.59847,20.31517,19.20828,18.92757,4775
21.09875,20.07554,19.58622,19.40486,19.21493,5746
19.50224,18.23733,17.75364,17.56171,17.48048,5320
18.16868,16.50127,15.86008,15.61692,15.50879,5059
20.92458,18.42549,17.09828,16.50976,16.20356,3962
20.71897,17.25538,15.90772,15.3728,15.06402,4209
19.24171,18.36201,17.92887,17.75495,17.65619,6000
18.9009,17.96844,17.7118,17.60338,17.54203,6500
18.0752,17.07233,16.69329,16.52869,16.45683,6000
17.14218,16.19689,15.81482,15.66452,15.62308,6000
19.15112,18.71102,18.6928,18.10703,17.56795,9000
24.01608,21.88052,19.95294,19.02283,18.52509,3858
21.78275,20.90296,20.39855,20.05755,19.79205,8320
20.44281,19.19737,19.25247,19.36239,19.46454,8500
19.04193,17.92442,17.52683,17.37634,17.33613,5830
20.65772,19.47441,19.38049,19.42329,19.35983,7500
21.00883,17.5808,16.17363,15.58404,15.24547,4115
20.16231,18.91792,18.86086,18.91502,18.89452,7500
17.56582,16.60367,16.28568,16.15691,16.12522,6000
20.54343,19.33032,19.35974,19.36528,19.38781,8500
18.99286,17.81659,16.66558,17.05436,16.84834,5320
19.38775,18.47559,18.10015,17.97117,17.89634,6000
17.95373,16.69866,16.86124,16.98935,17.07959,8500
23.97519,23.34975,21.58108,19.27204,17.97086,3717
19.28605,18.20471,18.22439,18.26394,18.39445,8500
19.50814,19.68294,19.89653,20.25824,20.23612,4358
19.26789,19.56647,18.85121,18.27261,17.77265,3717
17.82185,16.87866,16.58948,16.48936,16.48628,6500
20.14937,20.04555,20.34616,20.67135,21.17854,9000
19.89276,19.53696,19.7541,20.00663,20.27918,9000
17.95403,16.97896,16.64577,16.52383,16.5043,6000
20.59355,20.18548,20.02882,20.04938,20.36736,7500
20.78453,19.65652,19.76307,19.92639,20.12577,9500
24.42879,23.58098,21.6303,19.36496,18.02232,3717
23.25232,21.11687,20.58372,20.30048,19.7399,5148
24.48384,22.30805,20.84306,18.75285,17.66635,3717
20.50475,17.20016,15.78651,15.19131,14.85815,4209
25.23101,21.78215,20.17803,18.29174,17.25965,3717
18.00835,16.87869,16.87401,16.93711,17.01084,8500
25.72614,21.92707,20.77849,20.08943,20.4117,3980
18.31185,18.54158,18.96191,19.32633,19.54187,9000
17.60843,16.45421,16.66612,16.83774,16.94341,8554
18.91373,17.79751,17.57243,17.52035,17.50686,7000
20.73509,19.39594,19.47953,19.52572,19.40356,8500
20.71045,19.5518,19.67662,19.89335,19.96318,9000
19.68672,18.52126,18.55805,18.66143,18.7036,8500
17.16187,15.98566,15.72856,15.63603,15.6033,6500
18.63372,17.57665,17.22771,17.07661,17.02743,6000
20.56451,19.27127,19.25908,19.31739,19.41593,7500
20.25096,19.0458,19.0968,19.20501,19.30496,8500
19.40974,18.26297,18.21845,18.25725,18.3754,8500
18.65892,17.68663,17.42434,17.3243,17.31971,6500
23.03016,20.89765,19.6096,19.10151,18.81515,3962
24.08799,22.03312,20.51927,18.51921,17.48165,3717
24.00235,22.77274,21.24411,19.10891,18.02804,3714
18.46493,17.4562,17.34771,17.35559,17.42564,7500
21.14251,20.41492,20.63313,20.91963,20.47677,7652
20.77314,20.37348,20.58173,20.89685,21.62863,7652
20.61074,19.56194,19.31026,19.19002,19.18707,6821
20.04336,19.73143,19.95557,20.17526,20.48802,7652
23.23493,22.87627,21.32127,19.42991,18.39036,3714
25.57194,22.63564,21.30585,19.35518,18.27135,3717
19.13232,17.97128,17.43478,17.22169,17.11094,5405
20.26509,19.86483,19.74584,19.08478,18.4873,3717
18.66849,17.59679,17.80771,17.95578,18.05468,9000
23.19907,22.55835,20.60322,18.70107,17.62168,3714
23.37198,20.85216,19.46012,18.10796,17.38861,3717
25.21231,21.51486,20.04418,18.14092,17.0819,3717
19.69145,18.46483,17.89039,17.64297,17.53951,5320
23.11453,22.05824,20.35442,18.40019,17.33347,3717
17.39449,16.46331,16.18434,16.0651,16.02304,6500
19.50522,18.52046,18.24376,18.1552,18.07297,6500
18.90936,17.97646,17.71487,17.5854,17.57275,6500
19.5495,18.2529,18.31471,18.40305,18.45414,8500
20.54507,19.95305,20.12468,20.45178,20.48824,7652
20.84126,19.64336,19.24914,19.07395,19.01009,6000
20.29947,19.16112,19.06112,19.08522,19.07608,7500
19.79204,19.35634,19.59403,19.80306,20.00683,9000
21.39852,20.08369,19.8674,19.73695,19.57944,6500
17.80409,16.88049,16.5358,16.38384,16.3273,6000
19.99468,19.58822,19.71964,19.82506,20.16387,7652
20.55873,19.28732,19.30817,19.3701,19.42871,9501
21.50813,17.6583,16.09369,15.30683,14.88213,3822
23.82721,23.25149,21.21079,18.84454,17.57506,3714
23.73587,20.9395,19.53981,18.80947,18.27306,3705
16.77234,16.65639,16.71727,16.72551,16.74798,6000
19.76143,18.70533,18.22026,17.63522,17.0969,3717
20.45886,19.23823,18.77246,18.63889,18.59743,5474
17.45944,16.37254,16.0148,15.89893,15.85819,5790
17.76315,16.68373,16.34267,16.22566,16.19255,6000
19.22418,18.04167,17.99886,18.03898,18.11161,8500
19.20827,18.0426,17.65318,17.49994,17.49557,6000
23.33296,21.41511,19.57121,18.61043,18.06988,3980
19.04285,17.78152,17.78543,17.86927,17.93262,8500
20.44157,20.11932,20.34435,20.58058,20.59356,5820
23.9488,25.85166,22.33298,19.85901,18.00054,3690
19.37029,19.04167,19.27563,19.54251,19.89708,7652
20.35987,19.39208,19.05687,18.94551,18.86153,6000
24.71022,21.29636,19.69133,17.75369,16.65586,3717
21.09053,19.95695,19.62501,19.47214,19.46373,6500
24.01255,21.29166,19.70118,17.75324,16.66484,3717
19.12223,18.02286,17.75947,17.6774,17.67871,7000
19.229,17.91535,17.99812,18.05698,18.099,8500
23.5345,22.94156,21.20618,18.96008,17.66077,3714
24.71945,22.78991,21.1744,19.26078,18.14482,3717
19.61839,18.58212,18.29036,18.16395,18.14748,6500
24.52073,22.76279,21.33411,19.24359,18.18792,3714
18.07564,17.01779,16.67941,16.56582,16.57489,6500
18.13375,17.09204,16.7788,16.65913,16.6861,6245
22.36615,20.19245,19.36311,17.18214,16.74023,3980
19.86042,19.88459,20.18372,20.45665,20.33056,5000
24.19463,22.03001,20.5342,18.66604,17.66395,3714
16.76565,15.66273,15.35101,15.24585,15.23933,6246
18.62325,17.45325,16.99802,16.80384,16.72653,5651
25.00259,21.56549,20.06074,18.10125,17.08591,3717
17.38378,17.47428,17.82376,18.10941,18.38132,5000
18.28643,17.13204,17.07664,17.13519,17.15528,8500
20.15189,19.07732,18.61468,18.7102,18.82775,7500
21.7431,20.49737,20.09187,19.99039,19.50174,6000
23.3262,21.74376,20.11867,18.09798,16.9504,3717
23.65279,20.08472,18.44332,17.90631,17.64805,4000
17.82869,16.91413,16.6569,16.5634,16.54712,6500
16.59228,15.40355,15.09382,14.99112,14.98289,6246
19.38196,18.2425,18.03144,17.95243,17.95401,6500
19.19232,19.23886,19.64545,19.97274,20.18745,9000
23.59353,22.01962,20.25437,18.05462,16.75335,3717
20.09265,19.0284,18.95281,18.9551,19.02322,7500
20.11372,19.78333,20.02483,20.22549,20.36164,9000
19.0375,17.97958,17.70442,17.6328,17.64473,6500
17.14022,16.04746,15.73604,15.62857,15.59197,6500
21.03266,17.63158,16.32123,15.78948,15.46239,4115
17.45625,16.57075,16.31037,16.20774,16.18246,6500
18.3108,17.09895,17.03833,17.05378,17.06801,7500
24.66293,23.11935,23.08234,20.51662,19.4518,6163
20.36595,19.20831,19.14456,19.22368,19.19075,8500
23.09416,20.84455,20.3455,20.17693,19.64993,4801
20.40277,17.98166,16.94678,16.90879,16.34712,4353
18.40722,17.46672,17.17691,17.06461,17.03301,6000
22.94062,21.15292,20.36235,20.07417,19.56399,4752
22.62585,21.00756,20.19859,19.86858,20.05929,4752
20.40774,19.13332,18.53723,18.57013,18.4284,5680
19.41602,17.57188,17.38059,15.98518,15.40616,3969
18.11466,17.14752,16.83217,16.72554,16.67492,6000
20.63791,20.15324,19.31119,19.12176,19.01709,6000
18.39704,17.48734,17.1474,17.03362,17.01946,6000
17.73518,16.74138,16.41744,16.30356,16.26246,6000
20.37991,19.14252,18.99437,18.97103,18.93525,6061
20.20792,19.01105,18.51669,18.43606,18.077,5659
19.98911,19.70917,19.99182,20.23346,20.39863,7652
20.0432,19.12164,18.76605,18.60923,18.22601,6000
22.36158,21.0785,20.46361,20.26422,19.68425,5073
25.31498,23.00483,21.18532,18.94888,17.60649,3717
18.89333,17.85076,17.44715,17.31207,17.24033,5665
19.07573,17.92936,17.54788,17.45547,17.37749,5651
22.35788,20.80107,20.14595,20.08056,19.65564,5164
22.84778,21.42921,20.67042,20.25754,19.7166,4752
19.03718,17.85146,17.36477,17.17879,17.10361,5324
20.72978,19.26492,19.16923,19.23106,19.12952,7852
19.56802,18.49891,18.04162,17.86793,17.77945,5704
17.75521,16.82834,16.5473,16.42018,16.40373,6500
18.24767,17.09143,16.60806,16.86779,16.37197,5630
24.6976,21.01037,19.36236,17.49274,16.45888,3717
19.96653,18.69282,18.79984,17.98811,17.89322,5377
24.68951,22.97079,21.14722,18.42855,16.97336,3717
22.37819,20.25573,19.47623,19.20131,18.42665,5059
19.02918,17.89191,17.4995,17.36109,17.33854,5932
23.25161,20.6419,19.04989,18.45528,18.10241,3858
17.6992,16.57981,16.19845,16.06099,16.01456,5932
19.87686,18.41149,17.78999,17.53658,17.39852,5221
16.44001,15.18303,14.98711,14.93233,14.92624,7072
16.99999,15.00188,14.72433,14.19552,13.85739,4775
20.51144,19.42611,19.32259,19.30543,19.40388,7000
17.11819,15.86831,15.71026,15.66637,15.66388,7000
25.38116,24.25429,23.12155,20.72194,19.15029,5684
19.98714,18.82992,18.73157,18.71005,18.77391,7500
25.99482,22.33937,20.78553,18.8115,17.66139,3717
20.74638,19.59603,19.36863,19.25632,19.21307,6061
16.62249,15.43944,15.10128,14.98211,14.97729,6159
18.75629,18.81741,19.21668,19.5259,19.77163,7652
20.2323,18.05326,17.24798,16.98763,16.85123,4775
23.39537,20.4179,18.81349,16.81411,15.69845,3717
16.10766,14.9407,14.81924,14.82983,14.8825,7072
19.83929,18.76149,18.51197,18.43791,18.45853,6061
16.15881,14.88311,14.86041,14.90466,15.00004,6966
19.51454,19.36363,19.69518,19.98856,20.37253,9000
19.28357,18.11673,17.68688,17.51746,17.46479,5720
20.56469,19.94488,20.10616,20.20926,20.53096,7652
22.90239,20.55129,19.36467,18.93228,18.65675,4382
19.44432,18.32738,18.20601,18.20252,18.24518,7500
15.41574,14.26692,14.02853,13.93144,13.96534,6395
24.03781,21.28583,19.75084,18.81428,18.3201,3705
18.37278,17.34196,17.26536,17.28666,17.34482,7500
18.63421,17.48226,17.47808,17.4819,17.53324,8500
17.9592,16.89247,16.61279,16.52416,16.53032,6500
20.7802,19.54043,19.21324,19.0501,18.9954,6000
19.04236,18.11843,17.83926,17.72297,17.71253,6000
24.19737,22.45607,20.90225,19.03086,17.90843,3717
23.83882,22.63771,21.30268,19.31595,18.26799,3717
20.00427,19.59315,19.66382,19.77412,19.85568,7652
24.80375,22.51318,21.11408,19.12593,18.06631,3717
20.29191,19.88847,19.93697,20.00054,20.35012,7652
19.16422,18.05164,17.89301,17.84166,17.90515,7000
18.612,17.34261,16.85729,16.67499,16.62054,5628
24.22162,22.31108,20.8153,18.88665,17.82789,3717
19.40844,18.3034,17.9765,17.86579,17.83566,6200
18.27635,17.16066,16.98347,16.93708,16.96347,7500
18.34318,17.23898,16.97117,16.86855,16.85218,6500
20.18686,19.93183,20.20795,20.47152,20.25925,7652
20.72103,19.54925,19.25197,19.11927,18.97271,6821
19.62098,18.62787,18.43687,18.38988,18.39986,7000
19.71706,18.50123,18.06507,17.91409,17.86435,5935
17.86561,16.62554,16.58522,16.62531,16.68939,6966
19.10195,17.9329,17.83761,17.82844,17.85088,7439
20.67197,19.52527,19.24056,19.11552,19.0554,7118
21.66146,25.11606,18.93328,18.69936,19.53673,9500
17.97659,16.99346,16.64515,16.50581,16.45793,6000
20.29405,19.21086,18.98244,18.91918,18.904,6500
20.58458,20.08537,19.92889,19.84898,19.7932,9856
24.69205,23.12,21.27533,19.28911,18.20091,3717
23.91978,23.07336,22.28394,19.33128,17.59896,3717
21.72166,19.26009,18.04944,18.74893,17.30286,4382
26.11491,22.65957,21.16726,20.1619,19.53604,3717
17.85644,16.78581,17.00721,17.16982,17.31414,9000
17.1929,16.08588,15.81554,15.72993,15.73384,6500
17.60943,16.51066,16.2317,16.12771,16.11455,6500
20.48875,19.3913,19.11901,19.04401,18.9654,6000
18.92443,17.81568,17.48557,17.36325,17.3362,6000
19.37888,18.33516,18.09989,17.99799,18.00659,6500
20.58793,19.45604,19.22262,19.09884,19.01865,6500
25.03439,23.1608,21.55,19.18432,17.95403,3717
19.38448,18.64041,17.77327,17.62638,17.59698,6000
20.11173,19.97709,20.34224,20.68152,21.04499,8637
17.97582,16.86542,16.99818,17.10826,17.24202,8500
20.73678,19.55749,19.1974,19.11277,19.0442,5917
24.15602,21.35616,19.92139,18.88121,18.38553,3717
19.05377,19.10171,19.48424,19.80885,20.06702,9000
20.8883,18.42263,18.58261,16.69149,16.31177,3962
18.63524,17.45463,17.02008,16.86381,16.79939,5630
23.62453,21.14195,19.67114,18.9225,18.51347,3980
24.4427,22.88497,21.22996,19.12605,17.949,3717
17.1996,16.0442,15.92943,15.93804,15.94095,7190
25.50593,22.50373,21.06377,18.72243,17.4091,3717
18.58454,17.4727,17.36991,17.37622,17.41387,7500
20.82605,19.63683,19.39025,19.35587,19.42538,6432
19.39487,19.01725,19.10447,18.74292,18.27739,9000
17.66596,16.59489,16.25842,16.13898,16.10177,6000
